threshold,accuracy,precision_incorrect,recall_incorrect,f1_incorrect,macro_f1,mcc,roc_auc,pr_auc,true_negative,false_positive,false_negative,true_positive,n_test,model_id,algorithm,algorithm_family,feature_set,class_weight,threshold_source,feature_count,train_seconds,predict_seconds
0.15,0.713784021071115,0.7791164658634538,0.6833659491193738,0.7281067556296914,0.7129875761466344,0.432811446095811,0.7054689876196931,0.7378206318093627,1506,495,809,1746,4556,logistic_regression_none__combined_v2_with_view,logistic_regression,Logistic Regression,combined_v2_with_view,none,external_threshold_sweep,130,0.5387,0.0077
0.16,0.7153204565408253,0.7833333333333333,0.6806262230919765,0.7283769633507854,0.7146611586410372,0.4371212466479784,0.7054689876196931,0.7378206318093627,1520,481,816,1739,4556,logistic_regression_none__combined_v2_with_view,logistic_regression,Logistic Regression,combined_v2_with_view,none,external_threshold_sweep,130,0.5387,0.0077
0.17,0.7148814749780509,0.7844202898550725,0.6778864970645793,0.7272727272727273,0.7142916866991367,0.43694669552112936,0.7054689876196931,0.7378206318093627,1525,476,823,1732,4556,logistic_regression_none__combined_v2_with_view,logistic_regression,Logistic Regression,combined_v2_with_view,none,external_threshold_sweep,130,0.5387,0.0077
0.18,0.7164179104477612,0.7876993166287016,0.6767123287671233,0.728,0.7159027968821641,0.44082802060756077,0.7054689876196931,0.7378206318093627,1535,466,826,1729,4556,logistic_regression_none__combined_v2_with_view,logistic_regression,Logistic Regression,combined_v2_with_view,none,external_threshold_sweep,130,0.5387,0.0077
0.19,0.7175153643546971,0.7902930402930403,0.6755381604696673,0.728423718083984,0.7170588748206337,0.44371612002511207,0.7054689876196931,0.7378206318093627,1543,458,829,1726,4556,logistic_regression_none__combined_v2_with_view,logistic_regression,Logistic Regression,combined_v2_with_view,none,external_threshold_sweep,130,0.5387,0.0077
0.2,0.7190517998244074,0.7939142461964038,0.673972602739726,0.729043183742591,0.7186692673498735,0.4477535762605364,0.7054689876196931,0.7378206318093627,1554,447,833,1722,4556,logistic_regression_none__combined_v2_with_view,logistic_regression,Logistic Regression,combined_v2_with_view,none,external_threshold_sweep,130,0.5387,0.0077
0.21,0.7190517998244074,0.7955493741307371,0.6716242661448141,0.7283531409168081,0.7187220250038586,0.44851922141738204,0.7054689876196931,0.7378206318093627,1560,441,839,1716,4556,logistic_regression_none__combined_v2_with_view,logistic_regression,Logistic Regression,combined_v2_with_view,none,external_threshold_sweep,130,0.5387,0.0077
0.22,0.7199297629499561,0.798971482000935,0.6688845401174168,0.7281636131231359,0.7196725716136277,0.4514643544132104,0.7054689876196931,0.7378206318093627,1571,430,846,1709,4556,logistic_regression_none__combined_v2_with_view,logistic_regression,Logistic Regression,combined_v2_with_view,none,external_threshold_sweep,130,0.5387,0.0077
0.23,0.7197102721685689,0.8,0.6669275929549903,0.7274279615795091,0.7194853835455711,0.45161900591574755,0.7054689876196931,0.7378206318093627,1575,426,851,1704,4556,logistic_regression_none__combined_v2_with_view,logistic_regression,Logistic Regression,combined_v2_with_view,none,external_threshold_sweep,130,0.5387,0.0077
0.24,0.721027216856892,0.8034026465028355,0.6653620352250489,0.7278955255833869,0.7208493615307161,0.45522390252746187,0.7054689876196931,0.7378206318093627,1585,416,855,1700,4556,logistic_regression_none__combined_v2_with_view,logistic_regression,Logistic Regression,combined_v2_with_view,none,external_threshold_sweep,130,0.5387,0.0077
0.25,0.7225636523266022,0.806942463147884,0.6641878669275929,0.7286389008158007,0.7224245244986054,0.4592233709943178,0.7054689876196931,0.7378206318093627,1595,406,858,1697,4556,logistic_regression_none__combined_v2_with_view,logistic_regression,Logistic Regression,combined_v2_with_view,none,external_threshold_sweep,130,0.5387,0.0077
0.26,0.7223441615452151,0.8083173996175909,0.6618395303326811,0.7277813643210673,0.7222333473341058,0.4595500201850121,0.7054689876196931,0.7378206318093627,1600,401,864,1691,4556,logistic_regression_none__combined_v2_with_view,logistic_regression,Logistic Regression,combined_v2_with_view,none,external_threshold_sweep,130,0.5387,0.0077
0.27,0.7221246707638279,0.8094095055208833,0.6598825831702544,0.7270375161707633,0.7220346275534192,0.45974484240543745,0.7054689876196931,0.7378206318093627,1604,397,869,1686,4556,logistic_regression_none__combined_v2_with_view,logistic_regression,Logistic Regression,combined_v2_with_view,none,external_threshold_sweep,130,0.5387,0.0077
0.28,0.7219051799824407,0.8102119460500964,0.6583170254403131,0.7264089829410495,0.721829798321674,0.45980282851345405,0.7054689876196931,0.7378206318093627,1607,394,873,1682,4556,logistic_regression_none__combined_v2_with_view,logistic_regression,Logistic Regression,combined_v2_with_view,none,external_threshold_sweep,130,0.5387,0.0077
0.29,0.7212467076382791,0.8102366006760019,0.6567514677103719,0.7254647643752702,0.7211808886521915,0.4588318800274703,0.7054689876196931,0.7378206318093627,1608,393,877,1678,4556,logistic_regression_none__combined_v2_with_view,logistic_regression,Logistic Regression,combined_v2_with_view,none,external_threshold_sweep,130,0.5387,0.0077
0.3,0.7214661984196664,0.811531007751938,0.6555772994129159,0.7252652089196796,0.721412929409762,0.45978565497342005,0.7054689876196931,0.7378206318093627,1612,389,880,1675,4556,logistic_regression_none__combined_v2_with_view,logistic_regression,Logistic Regression,combined_v2_with_view,none,external_threshold_sweep,130,0.5387,0.0077
0.31,0.7219051799824407,0.8135345666991236,0.6540117416829746,0.7251030592319375,0.7218675411638258,0.4614107844622786,0.7054689876196931,0.7378206318093627,1618,383,884,1671,4556,logistic_regression_none__combined_v2_with_view,logistic_regression,Logistic Regression,combined_v2_with_view,none,external_threshold_sweep,130,0.5387,0.0077
0.32,0.7212467076382791,0.8144884973078805,0.6512720156555774,0.7237929534580252,0.7212230163834211,0.46089843923194,0.7054689876196931,0.7378206318093627,1622,379,891,1664,4556,logistic_regression_none__combined_v2_with_view,logistic_regression,Logistic Regression,combined_v2_with_view,none,external_threshold_sweep,130,0.5387,0.0077
0.33,0.721027216856892,0.8153241650294696,0.649706457925636,0.7231539969505555,0.7210107520696153,0.4609821980596322,0.7054689876196931,0.7378206318093627,1625,376,895,1660,4556,logistic_regression_none__combined_v2_with_view,logistic_regression,Logistic Regression,combined_v2_with_view,none,external_threshold_sweep,130,0.5387,0.0077
0.34,0.7201492537313433,0.8149606299212598,0.6481409001956947,0.7220405493786789,0.720136296788787,0.45950683295749695,0.7054689876196931,0.7378206318093627,1625,376,899,1656,4556,logistic_regression_none__combined_v2_with_view,logistic_regression,Logistic Regression,combined_v2_with_view,none,external_threshold_sweep,130,0.5387,0.0077
0.35,0.7192712906057945,0.8152173913043478,0.6457925636007827,0.7206813714784888,0.7192641359929395,0.4583388976776933,0.7054689876196931,0.7378206318093627,1627,374,905,1650,4556,logistic_regression_none__combined_v2_with_view,logistic_regression,Logistic Regression,combined_v2_with_view,none,external_threshold_sweep,130,0.5387,0.0077
0.36,0.7188323090430202,0.8159722222222222,0.6438356164383562,0.7197549770290965,0.7188292612518308,0.4580662699195732,0.7054689876196931,0.7378206318093627,1630,371,910,1645,4556,logistic_regression_none__combined_v2_with_view,logistic_regression,Logistic Regression,combined_v2_with_view,none,external_threshold_sweep,130,0.5387,0.0077
0.37,0.7183933274802459,0.8167330677290837,0.6418786692759295,0.7188253342099495,0.7183926627084041,0.4577992231730118,0.7054689876196931,0.7378206318093627,1633,368,915,1640,4556,logistic_regression_none__combined_v2_with_view,logistic_regression,Logistic Regression,combined_v2_with_view,none,external_threshold_sweep,130,0.5387,0.0077
0.38,0.7181738366988587,0.8175912043978011,0.6403131115459882,0.7181738366988587,0.7181738366988587,0.45790431594378933,0.7054689876196931,0.7378206318093627,1636,365,919,1636,4556,logistic_regression_none__combined_v2_with_view,logistic_regression,Logistic Regression,combined_v2_with_view,none,external_threshold_sweep,130,0.5387,0.0077
0.39,0.7181738366988587,0.818546365914787,0.6391389432485323,0.7178021978021978,0.7181733479146895,0.4583800477543619,0.7054689876196931,0.7378206318093627,1639,362,922,1633,4556,logistic_regression_none__combined_v2_with_view,logistic_regression,Logistic Regression,combined_v2_with_view,none,external_threshold_sweep,130,0.5387,0.0077
0.4,0.7177348551360843,0.8183642749623683,0.6383561643835617,0.7172383465259454,0.7177339848317721,0.45764789205041734,0.7054689876196931,0.7378206318093627,1639,362,924,1631,4556,logistic_regression_none__combined_v2_with_view,logistic_regression,Logistic Regression,combined_v2_with_view,none,external_threshold_sweep,130,0.5387,0.0077
0.41,0.7179543459174714,0.8187751004016064,0.6383561643835617,0.7173960853309874,0.7179532452941904,0.4581734710416522,0.7054689876196931,0.7378206318093627,1640,361,924,1631,4556,logistic_regression_none__combined_v2_with_view,logistic_regression,Logistic Regression,combined_v2_with_view,none,external_threshold_sweep,130,0.5387,0.0077
0.42,0.7172958735733099,0.8185017596782302,0.6371819960861057,0.7165492957746479,0.7172939123356602,0.4570759132520289,0.7054689876196931,0.7378206318093627,1640,361,927,1628,4556,logistic_regression_none__combined_v2_with_view,logistic_regression,Logistic Regression,combined_v2_with_view,none,external_threshold_sweep,130,0.5387,0.0077
0.43,0.7168568920105356,0.8189611699445285,0.6356164383561644,0.7157338034376377,0.7168524723353471,0.4566662074907113,0.7054689876196931,0.7378206318093627,1642,359,931,1624,4556,logistic_regression_none__combined_v2_with_view,logistic_regression,Logistic Regression,combined_v2_with_view,none,external_threshold_sweep,130,0.5387,0.0077
0.44,0.7170763827919228,0.8196969696969697,0.635225048923679,0.7157662624035281,0.717070371752343,0.45735467123101997,0.7054689876196931,0.7378206318093627,1644,357,932,1623,4556,logistic_regression_none__combined_v2_with_view,logistic_regression,Logistic Regression,combined_v2_with_view,none,external_threshold_sweep,130,0.5387,0.0077
0.45,0.7172958735733099,0.8204350025290845,0.6348336594911937,0.7157987643424537,0.7172880284594365,0.45804419757520254,0.7054689876196931,0.7378206318093627,1646,355,933,1622,4556,logistic_regression_none__combined_v2_with_view,logistic_regression,Logistic Regression,combined_v2_with_view,none,external_threshold_sweep,130,0.5387,0.0077
0.46,0.7166374012291484,0.8211382113821138,0.6324853228962818,0.7145699756798585,0.716622534146314,0.45744070168719725,0.7054689876196931,0.7378206318093627,1649,352,939,1616,4556,logistic_regression_none__combined_v2_with_view,logistic_regression,Logistic Regression,combined_v2_with_view,none,external_threshold_sweep,130,0.5387,0.0077
0.47,0.7153204565408253,0.8212461695607763,0.6293542074363992,0.7126080212718813,0.7152950956544228,0.45558689238510314,0.7054689876196931,0.7378206318093627,1651,350,947,1608,4556,logistic_regression_none__combined_v2_with_view,logistic_regression,Logistic Regression,combined_v2_with_view,none,external_threshold_sweep,130,0.5387,0.0077
0.48,0.7159789288849868,0.8228366615463389,0.6289628180039138,0.7129547471162379,0.7159473996224108,0.4573435518529426,0.7054689876196931,0.7378206318093627,1655,346,948,1607,4556,logistic_regression_none__combined_v2_with_view,logistic_regression,Logistic Regression,combined_v2_with_view,none,external_threshold_sweep,130,0.5387,0.0077
0.49,0.7159789288849868,0.8234992303745511,0.6281800391389433,0.7126998223801065,0.7159419250789422,0.45767866187824247,0.7054689876196931,0.7378206318093627,1657,344,950,1605,4556,logistic_regression_none__combined_v2_with_view,logistic_regression,Logistic Regression,combined_v2_with_view,none,external_threshold_sweep,130,0.5387,0.0077
0.5,0.7170763827919228,0.8259526261585994,0.627788649706458,0.7133644651990215,0.717028928157474,0.46050483939251596,0.7054689876196931,0.7378206318093627,1663,338,951,1604,4556,logistic_regression_none__combined_v2_with_view,logistic_regression,Logistic Regression,combined_v2_with_view,none,external_threshold_sweep,130,0.5387,0.0077
0.51,0.7172958735733099,0.827390180878553,0.626614481409002,0.7131403118040089,0.7172365340932636,0.4615487282945721,0.7054689876196931,0.7378206318093627,1667,334,954,1601,4556,logistic_regression_none__combined_v2_with_view,logistic_regression,Logistic Regression,combined_v2_with_view,none,external_threshold_sweep,130,0.5387,0.0077
0.52,0.7172958735733099,0.8284085018144116,0.625440313111546,0.7127564674397859,0.717225251870282,0.46206429720803843,0.7054689876196931,0.7378206318093627,1670,331,957,1598,4556,logistic_regression_none__combined_v2_with_view,logistic_regression,Logistic Regression,combined_v2_with_view,none,external_threshold_sweep,130,0.5387,0.0077
0.53,0.7175153643546971,0.8291796469366562,0.6250489236790606,0.7127873242579781,0.7174387927703192,0.4627711411435538,0.7054689876196931,0.7378206318093627,1672,329,958,1597,4556,logistic_regression_none__combined_v2_with_view,logistic_regression,Logistic Regression,combined_v2_with_view,none,external_threshold_sweep,130,0.5387,0.0077
0.54,0.7181738366988587,0.8308172826652785,0.6246575342465753,0.7131367292225201,0.7180869150858071,0.46454880628815404,0.7054689876196931,0.7378206318093627,1676,325,959,1596,4556,logistic_regression_none__combined_v2_with_view,logistic_regression,Logistic Regression,combined_v2_with_view,none,external_threshold_sweep,130,0.5387,0.0077
0.55,0.7181738366988587,0.8318537859007833,0.6234833659491194,0.7127516778523489,0.7180733830881736,0.46507401298959233,0.7054689876196931,0.7378206318093627,1679,322,962,1593,4556,logistic_regression_none__combined_v2_with_view,logistic_regression,Logistic Regression,combined_v2_with_view,none,external_threshold_sweep,130,0.5387,0.0077
0.56,0.7183933274802459,0.8329842931937173,0.6227005870841488,0.7126539753639418,0.7182809364661327,0.4659627755988093,0.7054689876196931,0.7378206318093627,1682,319,964,1591,4556,logistic_regression_none__combined_v2_with_view,logistic_regression,Logistic Regression,combined_v2_with_view,none,external_threshold_sweep,130,0.5387,0.0077
0.57,0.7188323090430202,0.8342077649527807,0.6223091976516634,0.7128446536650975,0.7187100069013512,0.46721389277134334,0.7054689876196931,0.7378206318093627,1685,316,965,1590,4556,logistic_regression_none__combined_v2_with_view,logistic_regression,Logistic Regression,combined_v2_with_view,none,external_threshold_sweep,130,0.5387,0.0077
0.58,0.7192712906057945,0.8354363827549948,0.6219178082191781,0.7130356742203275,0.7191386749189714,0.4684672683433357,0.7054689876196931,0.7378206318093627,1688,313,966,1589,4556,logistic_regression_none__combined_v2_with_view,logistic_regression,Logistic Regression,combined_v2_with_view,none,external_threshold_sweep,130,0.5387,0.0077
0.59,0.7188323090430202,0.8359704641350211,0.6203522504892368,0.7121995057290497,0.7186828895304763,0.46810852048511203,0.7054689876196931,0.7378206318093627,1690,311,970,1585,4556,logistic_regression_none__combined_v2_with_view,logistic_regression,Logistic Regression,combined_v2_with_view,none,external_threshold_sweep,130,0.5387,0.0077
0.6,0.7179543459174714,0.8359788359788359,0.6183953033268101,0.7109111361079865,0.7177868301067039,0.466855242873434,0.7054689876196931,0.7378206318093627,1691,310,975,1580,4556,logistic_regression_none__combined_v2_with_view,logistic_regression,Logistic Regression,combined_v2_with_view,none,external_threshold_sweep,130,0.5387,0.0077
0.61,0.7177348551360843,0.8362480127186009,0.6176125244618396,0.7104907699234579,0.7175580187947055,0.4666783853257518,0.7054689876196931,0.7378206318093627,1692,309,977,1578,4556,logistic_regression_none__combined_v2_with_view,logistic_regression,Logistic Regression,combined_v2_with_view,none,external_threshold_sweep,130,0.5387,0.0077
0.62,0.718612818261633,0.8383838383838383,0.6172211350293542,0.7110009017132551,0.7184174739532914,0.46902182110704976,0.7054689876196931,0.7378206318093627,1697,304,978,1577,4556,logistic_regression_none__combined_v2_with_view,logistic_regression,Logistic Regression,combined_v2_with_view,none,external_threshold_sweep,130,0.5387,0.0077
0.63,0.7175153643546971,0.8383137673425827,0.6148727984344423,0.7094152178821405,0.717295693502249,0.46741894117651933,0.7054689876196931,0.7378206318093627,1698,303,984,1571,4556,logistic_regression_none__combined_v2_with_view,logistic_regression,Logistic Regression,combined_v2_with_view,none,external_threshold_sweep,130,0.5387,0.0077
